record_type,identity,item_id,randomizable,stock_before,stock_after,empty_after,detail
structural_exclusion,,BLUEAPRICORN,,,,,versioned result ban
structural_exclusion,,BOXLINK,,,,,key item or field tool
structural_exclusion,,BRICKMAIL,,,,,versioned result ban
structural_exclusion,,BRICKS,,,,,key item or field tool
structural_exclusion,,BRONZEEMBLEM,,,,,key item or field tool
structural_exclusion,,BUBBLEMAIL,,,,,versioned result ban
structural_exclusion,,CAPTAINSKEY,,,,,key item or field tool
structural_exclusion,,CARDKEY,,,,,key item or field tool
structural_exclusion,,CLIMBINGGEAR,,,,,versioned result ban
structural_exclusion,,CLOTHESDYEKIT,,,,,key item or field tool
structural_exclusion,,COINCASE,,,,,key item or field tool
structural_exclusion,,CORRUPTEDFEATHER,,,,,key item or field tool
structural_exclusion,,COVERFOSSIL,,,,,unsupported registration
structural_exclusion,,DAMAGEUP,,,,,unsupported registration
structural_exclusion,,DARKSTONE,,,,,key item or field tool
structural_exclusion,,DEBUGCANDY,,,,,unsupported registration
structural_exclusion,,DEBUGGER,,,,,key item or field tool
structural_exclusion,,DEMHARDMODE,,,,,key item or field tool
structural_exclusion,,DEVOLUTIONSPRAY,,,,,unsupported registration
structural_exclusion,,DEVONPARTS,,,,,key item or field tool
structural_exclusion,,DEVONSCOPE,,,,,key item or field tool
structural_exclusion,,DNAREVERSER,,,,,versioned result ban
structural_exclusion,,DNASPLICERS,,,,,versioned result ban
structural_exclusion,,DOWSINGMACHINE,,,,,key item or field tool
structural_exclusion,,DREAMMIRROR,,,,,key item or field tool
structural_exclusion,,DYNAMITE,,,,,versioned result ban
structural_exclusion,,EMERALD,,,,,key item or field tool
structural_exclusion,,EMERGENCYWHISTLE,,,,,key item or field tool
structural_exclusion,,EXPALL,,,,,key item or field tool
structural_exclusion,,EXPALLOFF,,,,,key item or field tool
structural_exclusion,,EXPSHARE,,,,,versioned result ban
structural_exclusion,,FAVORITEOUTFIT,,,,,key item or field tool
structural_exclusion,,FIELDSLEEPINGBAG,,,,,key item or field tool
structural_exclusion,,FLAMEMAIL,,,,,versioned result ban
structural_exclusion,,GASMASK,,,,,key item or field tool
structural_exclusion,,GOLDEMBLEM,,,,,key item or field tool
structural_exclusion,,GOODROD,,,,,key item or field tool
structural_exclusion,,GRACIDEA,,,,,key item or field tool
structural_exclusion,,GRASSMAIL,,,,,versioned result ban
structural_exclusion,,GREENAPRICORN,,,,,versioned result ban
structural_exclusion,,GSBALL,,,,,key item or field tool
structural_exclusion,,HATSDYEKIT,,,,,key item or field tool
structural_exclusion,,HEARTMAIL,,,,,versioned result ban
structural_exclusion,,HM01,,,,,protected HM identifier
structural_exclusion,,HM02,,,,,protected HM identifier
structural_exclusion,,HM03,,,,,protected HM identifier
structural_exclusion,,HM04,,,,,protected HM identifier
structural_exclusion,,HM05,,,,,protected HM identifier
structural_exclusion,,HM06,,,,,protected HM identifier
structural_exclusion,,HM07,,,,,protected HM identifier
structural_exclusion,,HM08,,,,,protected HM identifier
structural_exclusion,,HM09,,,,,protected HM identifier
structural_exclusion,,HM10,,,,,protected HM identifier
structural_exclusion,,HM11,,,,,protected HM identifier
structural_exclusion,,ICEPICK,,,,,key item or field tool
structural_exclusion,,INFINITEREVERSERS,,,,,key item or field tool
structural_exclusion,,INFINITESPLICERS,,,,,key item or field tool
structural_exclusion,,INFINITESPLICERS2,,,,,key item or field tool
structural_exclusion,,INVISIBALL,,,,,unsupported registration
structural_exclusion,,ITEMFINDER,,,,,key item or field tool
structural_exclusion,,JETPACK,,,,,versioned result ban
structural_exclusion,,KRABBYLEGS,,,,,key item or field tool
structural_exclusion,,LANTERN,,,,,versioned result ban
structural_exclusion,,LETTER,,,,,key item or field tool
structural_exclusion,,LEVER,,,,,versioned result ban
structural_exclusion,,LIFTKEY,,,,,key item or field tool
structural_exclusion,,LIGHTSTONE,,,,,key item or field tool
structural_exclusion,,LOVELETTER,,,,,key item or field tool
structural_exclusion,,LUNARFEATHER,,,,,key item or field tool
structural_exclusion,,MACHBIKE,,,,,key item or field tool
structural_exclusion,,MACHETE,,,,,versioned result ban
structural_exclusion,,MAGICBOOTS,,,,,key item or field tool
structural_exclusion,,MAGMAUNIFORM,,,,,key item or field tool
structural_exclusion,,MAGNETPASS,,,,,key item or field tool
structural_exclusion,,MANSIONKEY,,,,,key item or field tool
structural_exclusion,,MASTERBALLPROTO,,,,,key item or field tool
structural_exclusion,,MOSAICMAIL,,,,,versioned result ban
structural_exclusion,,NETWORKCHIP,,,,,key item or field tool
structural_exclusion,,NOTEBOOK,,,,,key item or field tool
structural_exclusion,,OAKSPARCEL,,,,,key item or field tool
structural_exclusion,,ODDKEYSTONE,,,,,key item or field tool
structural_exclusion,,ODDKEYSTONE_FULL,,,,,unsupported registration
structural_exclusion,,OLDROD,,,,,key item or field tool
structural_exclusion,,OLDSEAMAP,,,,,key item or field tool
structural_exclusion,,OVALCHARM,,,,,key item or field tool
structural_exclusion,,PICKAXE,,,,,versioned result ban
structural_exclusion,,PINKAPRICORN,,,,,versioned result ban
structural_exclusion,,PLUMEFOSSIL,,,,,unsupported registration
structural_exclusion,,POKEBLOCKCASE,,,,,key item or field tool
structural_exclusion,,POKEDEX,,,,,key item or field tool
structural_exclusion,,POKEFLUTE,,,,,key item or field tool
structural_exclusion,,POKENAV,,,,,key item or field tool
structural_exclusion,,POKERADAR,,,,,key item or field tool
structural_exclusion,,POWERPLANTKEY,,,,,key item or field tool
structural_exclusion,,RACEBIKE,,,,,key item or field tool
structural_exclusion,,REDAPRICORN,,,,,versioned result ban
structural_exclusion,,REGITABLET,,,,,key item or field tool
structural_exclusion,,REVEALGLASS,,,,,key item or field tool
structural_exclusion,,ROCKETID,,,,,key item or field tool
structural_exclusion,,ROCKETUNIFORM,,,,,key item or field tool
structural_exclusion,,RUBY,,,,,key item or field tool
structural_exclusion,,SAPPHIRE,,,,,key item or field tool
structural_exclusion,,SCUBAGEAR,,,,,versioned result ban
structural_exclusion,,SHINYCHARM,,,,,key item or field tool
structural_exclusion,,SILPHSCOPE,,,,,key item or field tool
structural_exclusion,,SILVEREMBLEM,,,,,key item or field tool
structural_exclusion,,SLEEPINGBAG,,,,,key item or field tool
structural_exclusion,,SNOWMAIL,,,,,versioned result ban
structural_exclusion,,SOOTSACK,,,,,key item or field tool
structural_exclusion,,SPACEMAIL,,,,,versioned result ban
structural_exclusion,,SPAWNER,,,,,key item or field tool
structural_exclusion,,SPRAYCAN,,,,,key item or field tool
structural_exclusion,,SPRAYDUCK,,,,,key item or field tool
structural_exclusion,,SQUIRTBOTTLE,,,,,key item or field tool
structural_exclusion,,SSTICKET,,,,,key item or field tool
structural_exclusion,,STEELMAIL,,,,,versioned result ban
structural_exclusion,,STRANGEPLANT,,,,,key item or field tool
structural_exclusion,,STRANGEPRISM,,,,,key item or field tool
structural_exclusion,,SUPERROD,,,,,key item or field tool
structural_exclusion,,SUPERSPLICERS,,,,,versioned result ban
structural_exclusion,,SURFBOARD,,,,,versioned result ban
structural_exclusion,,TELEPORTER,,,,,versioned result ban
structural_exclusion,,TOWNMAP,,,,,key item or field tool
structural_exclusion,,TUNNELMAIL,,,,,versioned result ban
structural_exclusion,,WAILMERPAIL,,,,,key item or field tool
structural_exclusion,,WHITEAPRICORN,,,,,versioned result ban
structural_exclusion,,WOODENPLANKS,,,,,key item or field tool
structural_exclusion,,YELLOWAPRICORN,,,,,versioned result ban
result_ban,2,DNASPLICERS,,,,,
result_ban,2,SUPERSPLICERS,,,,,
result_ban,2,DNAREVERSER,,,,,
result_ban,2,DYNAMITE,,,,,
result_ban,2,AIRMAIL,,,,,
result_ban,2,BLOOMMAIL,,,,,
result_ban,2,BRICKMAIL,,,,,
result_ban,2,BUBBLEMAIL,,,,,
result_ban,2,FLAMEMAIL,,,,,
result_ban,2,GRASSMAIL,,,,,
result_ban,2,HEARTMAIL,,,,,
result_ban,2,MOSAICMAIL,,,,,
result_ban,2,SNOWMAIL,,,,,
result_ban,2,SPACEMAIL,,,,,
result_ban,2,STEELMAIL,,,,,
result_ban,2,TUNNELMAIL,,,,,
result_ban,2,BLACKAPRICORN,,,,,
result_ban,2,BLUEAPRICORN,,,,,
result_ban,2,GREENAPRICORN,,,,,
result_ban,2,PINKAPRICORN,,,,,
result_ban,2,REDAPRICORN,,,,,
result_ban,2,WHITEAPRICORN,,,,,
result_ban,2,YELLOWAPRICORN,,,,,
result_ban,2,EXPSHARE,,,,,
result_ban,2,MACHETE,,,,,
result_ban,2,TELEPORTER,,,,,
result_ban,2,SURFBOARD,,,,,
result_ban,2,LEVER,,,,,
result_ban,2,JETPACK,,,,,
result_ban,2,PICKAXE,,,,,
result_ban,2,SCUBAGEAR,,,,,
result_ban,2,LANTERN,,,,,
result_ban,2,CLIMBINGGEAR,,,,,
ground_slot,map:6|event:98,SUPERPOTION,true,,,,
standard_mart,map:6|event:73,,,<dynamic>,<existing balls/repels>,,stock is assembled at runtime
standard_mart,map:6|event:73,,,<dynamic>,<existing balls/repels>,,stock is assembled at runtime
standard_mart,map:6|event:64,,,PROTEIN|IRON|CARBOS|ZINC|CALCIUM|HPUP,,true,
ground_slot,map:7|event:36,RARECANDY,true,,,,
ground_slot,map:10|event:19,POTION,true,,,,
ground_slot,map:11|event:27,GUARDSPEC,true,,,,
ground_slot,map:11|event:25,PPUP,true,,,,
ground_slot,map:12|event:33,ANTIDOTE,true,,,,
ground_slot,map:12|event:30,DNASPLICERS,true,,,,
ground_slot,map:12|event:31,POTION,true,,,,
ground_slot,map:12|event:32,HEARTSCALE,true,,,,
ground_slot,map:13|event:97,PRESENT,true,,,,
ground_slot,map:13|event:98,PRESENT,true,,,,
ground_slot,map:18|event:24,PRESENT,true,,,,
ground_slot,map:20|event:33,PPUP,true,,,,
ground_slot,map:20|event:6,SUPERPOTION,true,,,,
ground_slot,map:20|event:29,PPUP,true,,,,
ground_slot,map:20|event:2,XACCURACY,true,,,,
tm_gift_slot,map:20|event:8,TM49,true,,,,
ground_slot,map:20|event:30,TM32,true,,,,
ground_slot,map:20|event:4,POKEBALL,true,,,,
ground_slot,map:27|event:17,PRESENT,true,,,,
ground_slot,map:28|event:3,POKEBALL,true,,,,
ground_slot,map:28|event:20,TINYMUSHROOM,true,,,,
ground_slot,map:28|event:4,MAXETHER,true,,,,
ground_slot,map:30|event:44,MIRACLESEED,true,,,,
ground_slot,map:30|event:34,PARLYZHEAL,true,,,,
ground_slot,map:30|event:40,TINYMUSHROOM,true,,,,
ground_slot,map:30|event:36,POTION,true,,,,
ground_slot,map:30|event:42,DNASPLICERS,true,,,,
ground_slot,map:30|event:31,DNASPLICERS,true,,,,
ground_slot,map:30|event:43,TINYMUSHROOM,true,,,,
ground_slot,map:31|event:16,SUPERPOTION,true,,,,
ground_slot,map:31|event:17,REPEL,true,,,,
ground_slot,map:31|event:12,XSPATK,true,,,,
ground_slot,map:31|event:34,NUGGET,true,,,,
ground_slot,map:31|event:45,AWAKENING,true,,,,
ground_slot,map:31|event:13,BLACKGLASSES,true,,,,
ground_slot,map:31|event:14,POTION,true,,,,
ground_slot,map:31|event:15,ETHER,true,,,,
ground_slot,map:31|event:43,WISEGLASSES,true,,,,
ground_slot,map:31|event:32,ANTIDOTE,true,,,,
ground_slot,map:32|event:5,ESCAPEROPE,true,,,,
ground_slot,map:34|event:66,POKEBALL,true,,,,
ground_slot,map:35|event:5,EVERSTONE,true,,,,
ground_slot,map:35|event:6,EVERSTONE,true,,,,
ground_slot,map:35|event:12,TM65,true,,,,
ground_slot,map:35|event:3,REPEL,true,,,,
ground_slot,map:35|event:4,RARECANDY,true,,,,
tm_gift_slot,map:36|event:3,TM118,true,,,,
ground_slot,map:38|event:33,STARPIECE,true,,,,
ground_slot,map:38|event:34,PEARL,true,,,,
ground_slot,map:38|event:35,HEARTSCALE,true,,,,
ground_slot,map:38|event:36,HEARTSCALE,true,,,,
ground_slot,map:38|event:64,PRESENT,true,,,,
ground_slot,map:38|event:37,HEARTSCALE,true,,,,
ground_slot,map:38|event:32,RARECANDY,true,,,,
ground_slot,map:39|event:47,ETHER,true,,,,
ground_slot,map:39|event:48,HEARTSCALE,true,,,,
ground_slot,map:39|event:49,PEARL,true,,,,
ground_slot,map:39|event:50,REVIVE,true,,,,
ground_slot,map:39|event:41,PPUP,true,,,,
ground_slot,map:39|event:42,SUPERPOTION,true,,,,
ground_slot,map:39|event:43,LEMONADE,true,,,,
ground_slot,map:39|event:53,MAXREVIVE,true,,,,
ground_slot,map:39|event:44,GREATBALL,true,,,,
ground_slot,map:39|event:45,HEARTSCALE,true,,,,
ground_slot,map:39|event:46,REVIVE,true,,,,
ground_slot,map:41|event:33,PPUP,true,,,,
ground_slot,map:41|event:6,SUPERPOTION,true,,,,
ground_slot,map:41|event:29,PPUP,true,,,,
ground_slot,map:41|event:2,XACCURACY,true,,,,
tm_gift_slot,map:41|event:8,TM49,true,,,,
ground_slot,map:41|event:30,TM32,true,,,,
ground_slot,map:41|event:4,POKEBALL,true,,,,
ground_slot,map:47|event:20,AWAKENING,true,,,,
ground_slot,map:47|event:50,DNASPLICERS,true,,,,
ground_slot,map:47|event:51,FUSIONREPEL,true,,,,
ground_slot,map:47|event:91,GREATBALL,true,,,,
ground_slot,map:47|event:54,STARDUST,true,,,,
tm_gift_slot,map:48|event:72,TM94,true,,,,
ground_slot,map:49|event:23,HEARTSCALE,true,,,,
ground_slot,map:49|event:25,STARDUST,true,,,,
ground_slot,map:49|event:26,DNASPLICERS,true,,,,
ground_slot,map:49|event:21,SUPERPOTION,true,,,,
ground_slot,map:58|event:5,PRESENT,true,,,,
ground_slot,map:61|event:12,PRESENT,true,,,,
ground_slot,map:62|event:5,LEAFSTONE,true,,,,
standard_mart,map:63|event:22,,,STABLEMULCH,,true,
ground_slot,map:65|event:5,COMETSHARD,true,,,,
ground_slot,map:65|event:16,GREATBALL,true,,,,
ground_slot,map:65|event:22,COMETSHARD,true,,,,
ground_slot,map:65|event:17,SUPERPOTION,true,,,,
ground_slot,map:65|event:18,IRON,true,,,,
ground_slot,map:65|event:13,SUPERPOTION,true,,,,
ground_slot,map:65|event:19,HEALPOWDER,true,,,,
ground_slot,map:65|event:14,ELIXIR,true,,,,
ground_slot,map:65|event:20,TM01,true,,,,
ground_slot,map:65|event:15,PPUP,true,,,,
ground_slot,map:65|event:21,COMETSHARD,true,,,,
tm_gift_slot,map:66|event:4,TM122,true,,,,
ground_slot,map:69|event:5,TM105,true,,,,
ground_slot,map:69|event:6,PRISMSCALE,true,,,,
ground_slot,map:71|event:29,MAXREVIVE,true,,,,
ground_slot,map:71|event:39,TM62,true,,,,
ground_slot,map:71|event:77,DNAREVERSERS,,,,,
ground_slot,map:71|event:12,SUPERPOTION,true,,,,
ground_slot,map:71|event:50,ELIXIR,true,,,,
ground_slot,map:71|event:70,DAWNSTONE,true,,,,
ground_slot,map:71|event:51,REVIVE,true,,,,
ground_slot,map:71|event:52,GREATBALL,true,,,,
ground_slot,map:71|event:53,RARECANDY,true,,,,
tm_gift_slot,map:71|event:25,TM40,true,,,,
tm_gift_slot,map:71|event:25,TM40,true,,,,
ground_slot,map:71|event:54,FULLHEAL,true,,,,
ground_slot,map:71|event:7,TM12,true,,,,
ground_slot,map:71|event:55,DNAREVERSER,true,,,,
ground_slot,map:71|event:8,THUNDERSTONE,true,,,,
ground_slot,map:71|event:56,DIREHIT,true,,,,
ground_slot,map:73|event:20,REVIVE,true,,,,
ground_slot,map:73|event:68,TM48,true,,,,
ground_slot,map:73|event:34,XSPEED,true,,,,
ground_slot,map:74|event:6,REPEL,true,,,,
ground_slot,map:74|event:7,GREATBALL,true,,,,
ground_slot,map:74|event:8,REVIVE,true,,,,
ground_slot,map:75|event:95,FULLHEAL,true,,,,
tm_gift_slot,map:75|event:79,HM06,true,,,,
standard_mart,map:75|event:8,,,POKEBALL|GREATBALL|ULTRABALL|PREMIERBALL|SAFARIBALL|SPORTBALL|ROCKETBALL,POKEBALL|GREATBALL|ULTRABALL|PREMIERBALL|SAFARIBALL|SPORTBALL|ROCKETBALL,false,
ground_slot,map:76|event:5,HEARTSCALE,true,,,,
ground_slot,map:76|event:6,IRON,true,,,,
ground_slot,map:76|event:7,HYPERPOTION,true,,,,
ground_slot,map:76|event:8,THUNDERSTONE,true,,,,
ground_slot,map:77|event:35,PPMAX,true,,,,
ground_slot,map:77|event:3,ELIXIR,true,,,,
ground_slot,map:77|event:4,HPUP,true,,,,
ground_slot,map:78|event:15,PRESENT,true,,,,
tm_gift_slot,map:78|event:10,TM39,true,,,,
ground_slot,map:79|event:18,PRESENT,true,,,,
tm_gift_slot,map:79|event:10,TM08,true,,,,
ground_slot,map:83|event:18,TM54,true,,,,
ground_slot,map:84|event:20,PRESENT,true,,,,
ground_slot,map:88|event:29,ETHER,true,,,,
ground_slot,map:90|event:23,PRESENT,true,,,,
ground_slot,map:94|event:17,PRESENT,true,,,,
ground_slot,map:97|event:49,TM95,true,,,,
ground_slot,map:97|event:60,DNAREVERSERS,,,,,
ground_slot,map:97|event:50,SMOKEBALL,true,,,,
ground_slot,map:97|event:25,TM97,true,,,,
ground_slot,map:99|event:8,MACHETE,true,,,,
ground_slot,map:99|event:8,LANTERN,true,,,,
ground_slot,map:101|event:7,PRESENT,true,,,,
ground_slot,map:102|event:34,PRESENT,true,,,,
tm_gift_slot,map:102|event:31,TM116,true,,,,
ground_slot,map:106|event:4,TM123,true,,,,
ground_slot,map:107|event:16,LAVACOOKIE,true,,,,
ground_slot,map:107|event:17,RARECANDY,true,,,,
ground_slot,map:107|event:15,LAVACOOKIE,true,,,,
ground_slot,map:108|event:22,LAVACOOKIE,true,,,,
ground_slot,map:108|event:23,LAVACOOKIE,true,,,,
ground_slot,map:108|event:24,RARECANDY,true,,,,
ground_slot,map:108|event:25,ESCAPEROPE,true,,,,
ground_slot,map:109|event:22,MAXREVIVE,true,,,,
ground_slot,map:111|event:22,MAXREVIVE,true,,,,
special_ground_slot,special:starter_rescue_reward,POTION,true,,,,Ironmon-owned scripted reward
